iteration,latency_ns,latency_ms,precision,threads,kernels
863,581099,0.581099,single,2,10
864,580299,0.580299,single,2,10
865,582034,0.582034,single,2,10
866,584353,0.584353,single,2,10
867,585348,0.585348,single,2,10
868,581294,0.581294,single,2,10
869,586244,0.586244,single,2,10
870,581843,0.581843,single,2,10
871,581519,0.581519,single,2,10
872,580591,0.580591,single,2,10
873,585892,0.585892,single,2,10
874,584034,0.584034,single,2,10
875,581667,0.581667,single,2,10
876,585656,0.585656,single,2,10
877,582657,0.582657,single,2,10
878,581509,0.581509,single,2,10
879,583017,0.583017,single,2,10
880,590617,0.590617,single,2,10
881,583934,0.583934,single,2,10
882,584964,0.584964,single,2,10
883,588668,0.588668,single,2,10
884,594626,0.594626,single,2,10
885,581380,0.58138,single,2,10
886,581603,0.581603,single,2,10
887,589417,0.589417,single,2,10
888,584129,0.584129,single,2,10
889,584378,0.584378,single,2,10
890,584645,0.584645,single,2,10
891,588617,0.588617,single,2,10
892,579674,0.579674,single,2,10
893,582110,0.58211,single,2,10
894,587705,0.587705,single,2,10
895,580443,0.580443,single,2,10
896,619978,0.619978,single,2,10
897,581814,0.581814,single,2,10
898,593410,0.59341,single,2,10
899,587118,0.587118,single,2,10
900,581233,0.581233,single,2,10
901,588029,0.588029,single,2,10
902,580658,0.580658,single,2,10
903,583596,0.583596,single,2,10
904,582641,0.582641,single,2,10
905,584724,0.584724,single,2,10
906,584380,0.58438,single,2,10
907,580240,0.58024,single,2,10
908,586189,0.586189,single,2,10
909,582780,0.58278,single,2,10
910,584168,0.584168,single,2,10
911,581742,0.581742,single,2,10
912,585882,0.585882,single,2,10
913,586088,0.586088,single,2,10
914,580278,0.580278,single,2,10
915,585317,0.585317,single,2,10
916,594809,0.594809,single,2,10
917,579675,0.579675,single,2,10
918,591606,0.591606,single,2,10
919,592219,0.592219,single,2,10
920,586397,0.586397,single,2,10
921,583452,0.583452,single,2,10
922,583757,0.583757,single,2,10
923,584840,0.58484,single,2,10
924,577759,0.577759,single,2,10
925,581830,0.58183,single,2,10
926,593237,0.593237,single,2,10
927,585656,0.585656,single,2,10
928,605839,0.605839,single,2,10
929,581568,0.581568,single,2,10
930,588579,0.588579,single,2,10
931,581186,0.581186,single,2,10
932,583385,0.583385,single,2,10
933,591030,0.59103,single,2,10
934,578806,0.578806,single,2,10
935,583761,0.583761,single,2,10
936,583104,0.583104,single,2,10
937,587807,0.587807,single,2,10
938,579622,0.579622,single,2,10
939,583915,0.583915,single,2,10
940,587755,0.587755,single,2,10
941,583029,0.583029,single,2,10
942,582708,0.582708,single,2,10
943,578456,0.578456,single,2,10
944,588310,0.58831,single,2,10
945,582464,0.582464,single,2,10
946,581031,0.581031,single,2,10
947,583618,0.583618,single,2,10
948,582285,0.582285,single,2,10
949,581910,0.58191,single,2,10
950,579767,0.579767,single,2,10
951,577922,0.577922,single,2,10
952,584117,0.584117,single,2,10
953,580223,0.580223,single,2,10
954,586595,0.586595,single,2,10
955,582972,0.582972,single,2,10
956,583381,0.583381,single,2,10
957,587635,0.587635,single,2,10
958,584883,0.584883,single,2,10
959,583786,0.583786,single,2,10
960,582567,0.582567,single,2,10
961,583213,0.583213,single,2,10
962,581591,0.581591,single,2,10
963,578424,0.578424,single,2,10
964,583584,0.583584,single,2,10
965,581344,0.581344,single,2,10
966,586324,0.586324,single,2,10
967,583251,0.583251,single,2,10
968,580892,0.580892,single,2,10
969,587138,0.587138,single,2,10
970,579440,0.57944,single,2,10
971,582504,0.582504,single,2,10
972,578683,0.578683,single,2,10
973,586291,0.586291,single,2,10
974,582475,0.582475,single,2,10
975,586266,0.586266,single,2,10
976,587964,0.587964,single,2,10
977,584562,0.584562,single,2,10
978,581307,0.581307,single,2,10
979,578457,0.578457,single,2,10
980,584838,0.584838,single,2,10
981,582644,0.582644,single,2,10
982,578074,0.578074,single,2,10
983,584108,0.584108,single,2,10
984,585051,0.585051,single,2,10
985,581419,0.581419,single,2,10
986,582683,0.582683,single,2,10
987,584256,0.584256,single,2,10
988,584596,0.584596,single,2,10
989,579137,0.579137,single,2,10
990,588458,0.588458,single,2,10
991,582805,0.582805,single,2,10
992,581827,0.581827,single,2,10
993,594592,0.594592,single,2,10
994,585419,0.585419,single,2,10
995,586490,0.58649,single,2,10
996,582011,0.582011,single,2,10
997,582780,0.58278,single,2,10
998,588750,0.58875,single,2,10
999,580816,0.580816,single,2,10
